"""529""","""Pièces pour composer Campagne perdue""","""1""",,"""MS 1 I/2c""","""1""","""1""",,"""1""","""<p>2 ff.</p>""","""5""","""1""","""<p>Stylo feutre, bleu</p>""","""10""",,"""1972-04""","""3""",,,,"""1""","""oui""",,"""<p>En lien avec <em>Campagne perdue </em>[Biblio 518]</p>""",,"""3"""
"""655""","""Novalis, Les Disciples à Saïs""","""1""",,"""MS 6 A1/2a""","""4""","""1""",,"""1""","""<p>8 ff.</p>""","""3""","""1""","""<p>Crayon, gris</p>""","""10""",,"""1948-10-15""","""3""",,,"""462""","""4""",,,"""<p>Recherche de mots.</p>
<p>Le verso du 6e feuillet est un brouillon des Fragments de Novalis [Biblio 481].</p>
<p>Le 8e feuillet contient un fragment de l&rsquo;Hymne 4: [Tu te perdrais en tois-m&ecirc;me&hellip;].</p>
<p>&nbsp;</p>
<p>&nbsp;</p>""",,"""5"""
"""678""","""Liste des souscripteurs du Novalis""","""1""",,"""MS 6 A3/4a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""10""",,"""1948-10-15""","""2""",,,,"""4""",,,"""<p>En lien avec [Biblio 462].</p>""",,"""5"""
"""724""","""Mots de Der Rhein""","""1""",,"""MS 6 B1/8a""","""4""","""1""",,"""1""","""<p>2 ff.</p>""","""3""","""1""","""<p>Crayon, gris</p>""","""10""",,"""1942-11-30""","""3""",,,"""467""","""2""",,,"""<p>""Le Rhin"".</p>
<p>Recherche de mots.</p>
<p>Publication dans [Biblio 478] ant&eacute;rieure au volume de Mermod (1940-01-15).</p>""",,"""5"""
"""876""","""État actuel du livre projeté (15 mars 42)""","""1""",,"""MS 6 B3/2a""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""10""","""1942-03-15""",,"""1""",,,,"""2""",,,"""<p>Liste des po&egrave;mes pr&eacute;vus pour le volume Mermod [Biblio 467].</p>""",,"""5"""
"""878""","""Liste de poèmes traduits""","""1""",,"""MS 6 B3/4a""","""4""","""1""",,"""1""","""<p>1 f.</p>
<p>Papier bleu</p>""","""3""","""1""","""<p>Plume, bleu</p>
<p>Crayon, gris</p>
<p>Crayon, orange</p>""","""10""",,"""1942-11-30""","""3""",,,,"""2""",,,"""<p>Liste des po&egrave;mes pour le volume [Biblio 467].</p>""",,"""5"""
"""879""","""[Liste des poèmes de Hölderlin…]""","""1""",,"""MS 6 B3/4b""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""10""",,"""1942-11-30""","""3""",,,,"""2""",,,"""<p>Liste de po&egrave;mes de H&ouml;lderlin pour le volume Mermod [Biblio 467] pour lesquelles Roud pr&eacute;voit de r&eacute;diger des notes.</p>""",,"""5"""
"""883""","""H. 1941 (mots)""","""1""","""MS 62/B""","""MS 6 B3/6a""","""4""","""1""",,"""4""",,"""3""","""1""","""<p>Crayon, gris</p>""","""10""","""1941""","""1942-11-30""","""3""",,,,"""2""",,,"""<p>En lien avec le volume Mermod [Biblio 467].</p>
<p>Recherche de mot.</p>
<p>Liste de ""Fragments &agrave; traduire (&eacute;ventuellement)"".</p>
<p>""Quand s&rsquo;&eacute;panche du ciel&hellip;"".</p>
<p>""Le Pain et le Vin"".</p>
<p>Notes sur ""Le Rhin"", ""Le Coin de Hahrdt"",&hellip; la pr&eacute;face.</p>
<p>Liste de ""Po&euml;mes qu&rsquo;il faudrait traduire"".</p>
<p>""Choses &agrave; noter"".</p>""",,"""5"""
"""884""","""Mots d’Hypérion""","""1""",,"""MS 6 B3/6b""","""4""","""1""",,"""1""","""<p>6 ff.</p>""","""3""","""1""","""<p>Crayon, gris</p>
<p>Machine &agrave; &eacute;crire, bleu</p>
<p>Machine &agrave; &eacute;crire, rouge</p>
<p>Crayon, gris</p>
<p>Crayon, orange</p>""","""10""",,"""1942-11-30""","""3""",,,,"""2""",,,"""<p>Recherche de mots pour le volume Mermod [Biblio 467].</p>
<p>""D&rsquo;une lettre du menuisier Zimmer &agrave; la m&egrave;re du po&euml;te"".</p>
<p>Liste de ""Lettres"" &agrave; &eacute;crire aux correspondants de Roud.</p>""",,"""5"""
"""886""","""Passages à revoir""","""1""",,"""MS 6 B3/6c""","""4""","""1""",,"""1""","""<p>2 ff.</p>
<p>Papier quadrill&eacute; (uniquement feuillet 1)</p>""","""3""","""1""","""<p>Crayon, gris</p>
<p>Plume, bleu</p>""","""10""",,"""1942-11-30""","""3""",,,,"""2""",,,"""<p>Liste des ""Passages &agrave; revoir"" des po&egrave;mes pour le volume Mermod [Biblio 467].</p>
<p>Contient l&rsquo;indication ""Rive bleue - que je n&rsquo;aime pas"".</p>""",,"""5"""
"""937""","""Lettres de Rilke. Mots""","""1""",,"""MS 6 C2/12a""","""4""","""1""",,"""1""","""<p>3 ff.</p>
<p>Papier quadrill&eacute;</p>
<p>Papier bleu</p>""","""3""","""1""","""<p>Crayon, gris</p>
<p>Crayon, violet</p>""","""10""",,"""1954""","""3""",,,,"""3""",,,"""<p>Recherche de mots, en lien avec [Biblio 669]?</p>
<p>Au verso du 3e feuillet: fragment d&rsquo;un texte inconnu, dont le d&eacute;but &eacute;voque cependant l&rsquo;introduction du volume des Po&euml;mes de H&ouml;lderlin, Mermod 1942 [Biblio 467] avec l&rsquo;id&eacute;e du ""vase fragile"" et de la ""pl&eacute;nitude divine"".</p>""",,"""5"""
"""938""","""Mots des lettres inédites de Rilke""","""1""",,"""MS 6 C2/12b""","""4""","""1""",,"""1""","""<p>1 f.</p>
<p>Papier lign&eacute;</p>""","""3""","""1""",,"""10""",,"""1954""","""3""",,,,"""3""",,,"""<p>Recherche de mots, en lien avec [Biblio 669]?</p>""",,"""5"""
"""942""","""Mots de Blaue Küste""","""1""",,"""MS 6 D1/1a""","""4""","""1""",,"""1""","""<p>9 ff.</p>
<p>Papuer gris</p>""","""3""","""1""","""<p>Crayon, gris</p>""","""10""",,"""1944""","""3""",,,"""469""","""6""",,,"""<p>Recherche de mots.</p>""",,"""5"""
"""960""","""Liste de plantes pour une petite flore""","""1""",,"""MS 2 E/1a""","""1""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""10""",,"""1950-08""","""3""",,,,"""1""",,,"""<p>En lien avec le dossier des ""Fleurs et les Saisons""</p>""",,"""3"""
"""1018""","""Possibles d&rsquo;onzième heure""","""1""",,"""MS 6 E1/7a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""","""<p>Crayon, gris</p>""","""10""",,"""1947-03""","""4""",,,,"""5""",,,"""<p>Liste de 14 po&egrave;mes de Trakl avec notamment l&rsquo;indication ""d&eacute;j&agrave; publ."" pour ""H&eacute;lian, 1, 3"" et ""Elis 1-2"".</p>""",,"""5"""
"""1056""","""""Possibles"" pour Botteghe oscure""","""1""",,"""MS 6 E1/11a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""10""",,"""1971""","""3""",,,,"""5""",,,"""<p>Liste de po&egrave;mes &agrave; publier dans la revue <em>Botteghe oscure. </em>Projet inabouti?</p>""",,"""5"""
"""1217""","""Les Trakl traduits""","""1""",,"""MS 6 E2/1a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""5""","""1""",,"""10""",,,"""1""",,,,"""5""",,,"""<p>Liste de po&egrave;mes de Trakl traduits par Roud.</p>""",,"""5"""
"""1218""","""Ordre des poèmes""","""1""",,"""MS 6 E2/2a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""10""",,,"""1""",,,,"""5""",,,"""<p>Liste de po&egrave;mes de Georg Trakl traduits par Gustave Roud.</p>""",,"""5"""
"""1224""","""Mots de Brentano""","""1""",,"""MS 6 F2/1a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""1""","""1""",,"""10""",,,"""1""",,,,"""7""",,,"""<p>Recherche de mots.</p>""",,"""5"""
"""1227""","""Mots de Frühlingschrei""","""1""",,"""MS 6 F2/1b""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""1""","""6""","""<p>Plume, noir</p>""","""10""",,,"""1""",,,,"""7""",,,"""<p>Recherche de mots.</p>""",,"""5"""
"""1261""","""Mots de Die schöne Müllerin""","""1""",,"""MS 6 F3/2a""","""4""","""1""",,"""1""","""<p>3 ff.</p>""","""1""","""6""","""<p>Plume, bleu</p>""","""10""",,,"""1""",,,,"""18""",,,"""<p>Recherche de mots.</p>""",,"""5"""
"""1273""","""Mots des commentaires de Goethe aux Urworte-Orphisch""","""1""",,"""MS 6 F4/1e""","""4""","""1""",,"""1""","""<p>2 ff.</p>""","""3""","""1""","""<p>Plume, bleu</p>""","""10""",,"""1935-12""","""2""",,,,"""9""",,,"""<p>""Ma&icirc;tres-Mots orphiques"".</p>
<p>Recherche de mots.</p>""",,"""5"""
"""1274""","""Mots inconnus du Cóccioli""","""1""",,"""MS 6 G6/1a""","""4""","""1""",,"""1""","""<p>1 f.&nbsp;</p>""","""4""","""2""",,"""10""",,,"""1""",,,,"""26""",,,"""<p>Listes de mots en italien. Au verso, une &eacute;bauche de lettre en italien &agrave; un certain Angelo.&nbsp;</p>""",,"""1"""
"""1275""","""Vocabulaire""","""1""",,"""MS 6 G6/1b""","""4""","""1""",,"""1""","""<p>2 ff.</p>""","""4""","""2""",,"""10""",,,"""1""",,,,"""26""",,,"""<p>Vocabulaire. Recherche de mots en italien.&nbsp;</p>""",,"""1"""
"""1279""","""Mots des lettres de Goethe""","""1""",,"""MS 6 F4/3a""","""4""","""1""",,"""1""","""<p>3 ff.</p>
<p>Papier quadrill&eacute; (feuillet 2)</p>""","""3""","""1""",,"""10""",,"""1949-08-27""","""3""",,,"""647""","""9""",,,"""<p>Recherche de mots.</p>
<p>&nbsp;</p>""",,"""5"""
"""1292""","""Mots d’Uli""","""1""",,"""MS 6 F8/1a""","""4""","""1""",,"""4""",,"""3""","""1""","""<p>Stylo &agrave; bille, bleu</p>
<p>&nbsp;</p>""","""10""",,"""1955-04""","""3""",,,"""650""","""29""",,,"""<p>""Uli le valet de ferme"" / ""Col&egrave;re d&rsquo;Uli"".</p>
<p>Recherche de mots.</p>""",,"""5"""
"""1330""","""Mots du Kleist""","""1""",,"""MS 6 F15/1a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""4""","""3""","""<p>Plume, noir</p>""","""10""",,,"""1""",,,,"""30""",,,"""<p>Recherche de mots.</p>""",,"""5"""
"""1354""","""Mots de Finisterne""","""1""",,"""MS 6 G6/1c""","""4""","""1""",,"""1""","""<p>1 f.</p>
<p>&nbsp;</p>""","""3""","""1""",,"""10""",,,"""1""",,,,"""26""",,,"""<p>Recherche de mots en italien.</p>
<p>Au dos, une lettre dat&eacute;e du 6 mai 1954 du ma&icirc;tre de coll&egrave;ge William Cornaz au sujet d&rsquo;une participation de Roud &agrave; un camp (Camp des Educateurs Vaumarcus) pr&eacute;vu le 12 ao&ucirc;t 1954.</p>""",,"""5"""
"""1356""","""[Gemeinsamkeit…]""","""1""",,"""MS 6 H/1a""","""4""","""1""",,"""1""","""<p>3 ff.</p>""","""3""","""1""","""<p>Crayon, gris</p>
<p>Stylo &agrave; bille, bleu</p>""","""10""",,,"""1""",,,,"""1""",,,"""<p>Recherche de mots pour traductions non-identifi&eacute;es.</p>""",,"""5"""
"""1393""","""Notes, Roud, Sur Cézanne""","""1""","""MS 51""","""MS 5 B/1a""","""3""","""1""",,"""4""","""<p>3 p.</p>""","""3""","""1""",,"""10""",,"""1920""","""2""",,,,"""1""",,,,,"""3"""
"""1420""","""Pour un herbier""","""1""",,"""MS 5 E/1a""","""13""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Stylo feutre, bleu</p>""","""10""",,"""1940""","""4""",,,,"""1""",,,"""<p>Listes de fleurs, en latin, en fran&ccedil;ais et en allemand.&nbsp;Pourrait se reporter &agrave;&nbsp;l&rsquo;&eacute;dition de ""l&rsquo;Herbier des plantes suisses de Rosalie de Constant"", &agrave; laquelle Gustave Roud contribua (calendrier de la Suisse-Assurances pour l&rsquo;ann&eacute;e 1961). Ou alors le projet, ant&eacute;rieur du recueils de po&egrave;me&nbsp; ""Les Fleurs et les saisons"".</p>""",,"""1"""
"""1424""","""Liste des plantes choisies pour Les Fleurs et les Saisons""","""1""",,"""MS 5 E/5a""","""1""","""2""","""oui""","""1""","""<p>12 ff. dont 3 ff. manuscrits</p>""","""2""","""1""","""<p>Plume, noir</p>
<p>Crayon, rouge</p>
<p>Crayon, gris</p>
<p>&nbsp;</p>""","""10""",,"""1945""","""2""",,,,"""1""",,"""<p>Listes de fleurs r&eacute;parties entre ""Fleurs des champs"", ""Fleurs des haies bois et tailllis"", ""Fleurs des marais"", etc.,&nbsp;</p>""",,,"""1"""
"""400""","""Petit traité de la marche en plaine""","""2""",,"""D-1-ROU-2""","""1""","""3""",,"""9""","""<p>79 ff.</p>""","""6""","""1""","""<p>Aucune intervention de Roud.</p>""","""11""",,"""1932-06""","""3""",,,"""507""","""1""",,,,,"""3"""
"""433""","""""aujourd’hui"", Fête""","""2""",,"""D-5-2-27/04""","""13""","""3""",,"""9""","""<p>3 ff.</p>""","""3""","""1""","""<p>Crayon gris.</p>""","""11""",,"""1930-05-31""","""1""",,,"""87""","""1""","""oui""",,"""<p>Avec la mention ""&eacute;preuves de correction envoy&eacute;es &agrave; l&rsquo;auteur""</p>""",,"""2"""
"""434""","""""aujourd’hui"", Fête""","""2""",,"""D-5-2-27/04""","""13""","""3""",,"""9""","""<p>3 ff.</p>""","""1""","""6""",,"""11""",,"""1930-06-05""","""3""",,,"""87""","""1""","""oui""",,"""<p>Feuillets num&eacute;rot&eacute;s au crayon gris.&nbsp;</p>""",,"""1"""
"""435""","""Écrit à Carrouge, Visite au moulin""","""2""",,"""D-5-2-99/01""","""1""","""3""",,"""9""","""<p>4 ff.</p>""","""8""","""7""","""<p>Feuillets num&eacute;rot&eacute;s au crayon gris.</p>""","""11""",,"""1931-10-22""","""3""",,,"""138""","""1""","""oui""",,,,"""1"""
"""1146""","""Deux proses de l’enclave""","""1""",,"""MS 2 F/5l""","""1""","""3""",,"""9""","""<p>3 ff.</p>""","""8""","""7""",,"""11""",,"""1966""","""3""",,,"""379""","""1""","""oui""",,"""<p>Note de Jaccottet : ""Th&egrave;me de&nbsp;<em>L&rsquo;Aveuglement&nbsp;</em>/ paru o&ugrave; ?""</p>
<p>&nbsp;</p>
<p>Au dos du 2e feuillet :&nbsp;</p>
<p>""Dessus la terrasse broyarde</p>
<p>&Agrave; l&rsquo;ombre d&rsquo;un grand parasol</p>
<p>Une minette fr&eacute;tillarde</p>
<p>S&rsquo;&eacute;tirait &agrave; m&ecirc;me le sol""</p>""",,"""3"""
"""100""","""Campagne perdue""","""1""","""MS 9/A""","""MS 1 I/1a""","""1""","""1""",,"""4""","""<p>Vierge. Comporte uniquement un titre sur la couverture. Pages 1 &agrave; 4 num&eacute;rot&eacute;es &agrave; la main.</p>""","""3""","""1""",,"""12""",,"""1972-04""","""3""",,,"""518""","""1""","""oui""",,,,"""1"""
"""153""","""Poèmes""","""1""","""MS 11/E""","""MS 2 A/1a""","""1""","""3""",,"""1""","""<p>5 ff.</p>
<p>Couverture manuscrite</p>""","""3""","""1""",,"""12""",,"""1915-05""","""4""",,,"""24""","""1""",,,"""<p>Roud &agrave; r&eacute;uni ses po&egrave;mes parus dans [Biblio 24] et leur &agrave; con&ccedil;u une couverture qui porte: &laquo; Po&egrave;mes / (Cahiers vaudois 1915.) &raquo;</p>""",,"""2"""
"""158""","""Fragment""","""1""","""MS 11/J""","""MS 2 B/1a""","""1""","""3""",,"""1""","""<p>1 f.</p>
<p>Couverture manuscrite</p>""","""3""","""1""",,"""12""",,"""1920-12-10""","""4""",,"""p. 8.""","""28""","""1""",,,"""<p>Roud &agrave; repris son texte paru dans [Biblio 28] et lui &agrave; con&ccedil;u une couverture qui porte: &laquo; Fragment / (Revue romande 1920.) &raquo;</p>""",,"""2"""
"""190""","""[Zéphire, modère en ces lieux]""","""1""","""MS 12/N""","""MS 7 E/2a""","""13""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""12""",,,"""1""",,,,"""1""",,,"""<p>&laquo; Brunete, air s&eacute;rieux &raquo; par Fran&ccedil;ois Couperin</p>""",,"""2"""
"""504""","""Convention""","""1""",,"""MS 1 H2/18a""","""1""","""2""",,"""1""","""<p>1 f.</p>""","""2""","""1""",,"""12""","""1968-05-27""",,"""1""",,,,"""1""","""oui""",,"""<p>Convention entre Roud et son &eacute;diteur pour <em>Requiem </em>[517].</p>
<p>Avec une enveloppe.</p>
<p>&nbsp;</p>""",,"""2"""
"""672""","""Notes tirées de la notice Kluckhohn sur N. et son œuvre""","""1""",,"""MS 6 A3/1a""","""4""","""2""","""oui""","""1""","""<p>15 ff.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""12""",,"""1948-10-15""","""3""",,,,"""4""",,,"""<p>Retranscription ou traduction? En lien avec la pr&eacute;face au volume de Mermod [Biblio 462].</p>""",,"""5"""
"""674""","""Extraits des notices de l’édition Kluckhohn""","""1""",,"""MS 6 A3/2a""","""4""","""2""",,"""1""","""<p>3 ff.</p>""","""2""","""1""",,"""12""",,"""1948-10-15""","""3""",,,,"""4""",,,"""<p>Retranscription ou traduction? En lien avec la pr&eacute;face au volume de Mermod [Biblio 462].</p>""",,"""5"""
"""675""","""Zeittafel des N.’s. Leben""","""1""",,"""MS 6 A3/3a""","""4""","""2""","""oui""","""1""","""<p>4 ff.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""12""",,"""1948-10-15""","""3""",,,,"""4""",,,"""<p>Retranscription. En lien avec la pr&eacute;face au volume de Mermod [Biblio 462].</p>""",,"""5"""
"""777""","""Griechenland""","""1""",,"""MS 6 B1/18c""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""8""","""7""",,"""12""",,,"""1""",,,,"""2""",,,"""<p>Fac-simil&eacute; du manuscrit de H&ouml;lderlin ""Griechenland"", reproduit dans le volume Mermod.</p>
<p>En lien avec ""Gr&egrave;ce II"", [Biblio 467].</p>""","""oui""","""5"""
"""887""","""Citations hölderliniennes dans le Zweig""","""1""",,"""MS 6 B3/7a""","""4""","""2""",,"""1""","""<p>6 ff.</p>
<p>Papier pelure</p>""","""2""","""1""",,"""12""",,"""1942-11-30""","""3""",,,,"""2""",,,"""<p>Retranscription (traduction?) de citations de H&ouml;lderlin chez Zweig (peut-&ecirc;tre <em>Le combat avec le d&eacute;mon</em>). Aucun livre de Zweig dans la biblioth&egrave;que de Roud.</p>""",,"""5"""
"""890""","""Citations du livre de W. Michel""","""1""",,"""MS 6 B3/10a""","""4""","""2""",,"""1""","""<p>6 ff.</p>
<p>Papier pelure</p>""","""2""","""1""","""<p>Machine &agrave; &eacute;crire, rouge</p>""","""12""",,"""1942-11-30""","""3""",,,,"""2""",,,"""<p>Retranscription de citations sur H&ouml;lderlin.</p>
<p>En lien avec le volume mermod [Biblio 467].</p>""",,"""5"""
"""892""","""La Transfiguration de Rousseau dans la poésie allemande…""","""1""",,"""MS 6 B3/11a""","""4""","""2""","""oui""","""1""","""<p>18 ff.</p>
<p>Papier pelure</p>""","""2""","""1""","""<p>Stylo &agrave; bille, bleu</p>""","""12""",,,"""1""",,,,"""2""",,,"""<p>Retranscription d&rsquo;une &eacute;tude de&nbsp;Bernard Boeschenstein en lien avec le volume Mermod [Biblio 467].</p>""",,"""5"""
"""893""","""Bernard Böschenstein""","""1""",,"""MS 6 B3/12a""","""4""","""3""",,"""1""","""<p>Divers imprim&eacute;s et une lettre</p>""","""8""","""7""",,"""12""",,,"""1""",,,,"""2""",,,"""<p>&Eacute;tudes de Boschenstein au sujet de H&ouml;lderlin.</p>
<p>Lettre de B&ouml;schenstein &agrave; Roud, dat&eacute;e de 1968, le remerciant pour un cadeau (l&rsquo;envoi d&rsquo;un exemplaire du volume Mermod?) [Biblio 467].</p>""",,"""5"""
"""894""","""Copie de la lettre du Fr. J.-B. Marie Porion à G.B[orgeaud]""","""1""",,"""MS 6 B3/13a""","""4""","""2""",,"""1""","""<p>1 f.</p>""","""2""","""1""",,"""12""","""1941-05-26""",,"""1""",,,,"""2""",,,"""<p>Lettre au sujet d&rsquo;un po&egrave;me de H&ouml;lderlin traduit par Roud, envoy&eacute; par Georges Borgeaud avec compliments pour la traduction ""heureuse et adroite"".</p>
<p>En lien avec [Biblio 467].</p>""",,"""5"""
"""895""","""[Jusqu&rsquo;à la strophe 9,…]""","""1""",,"""MS 6 B3/13b""","""4""","""1""",,"""1""","""<p>3 ff.</p>""","""3""","""1""","""<p>Crayon, gris</p>""","""12""","""1941-05-26""",,"""1""",,,,"""2""",,,"""<p>Corrections et commentaires de J--B. Porion au sujet des po&egrave;mes de H&ouml;lderlin traduits par Roud en vue du volume Mermod [Biblio 467].</p>
<p>Commentaires de la main de Roud: ""Bien"" et ""Impossible rythmiquement&hellip;"".</p>""",,"""5"""
"""930""","""[…petite fille inhabile…]""","""1""",,"""MS 2 C/15b""","""1""","""1""",,"""1""","""<p>Il s&rsquo;agit en r&eacute;alit&eacute; de la photographie du second feuillet de&nbsp;MS 2 C/15a, publi&eacute;e par Philippe Jaccottet dans <em>Gustave Roud</em>, Seghers, 1968.&nbsp;</p>""","""3""","""1""",,"""12""",,"""1968""","""2""",,,"""600""","""1""",,,,"""oui""","""3"""
"""1209""","""Lebensalter""","""1""",,"""MS 6 E1/35b""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""8""","""7""",,"""12""","""1970-04-21""",,"""1""",,,,"""5""",,,"""<p>Fac-simil&eacute; d&rsquo;un manuscrit original de Georg Trakl du po&egrave;me ""Lebensalter"".</p>
<p>Non traduit par Roud?</p>""","""oui""","""5"""
"""1220""","""Walther Killy: Georg Trakl""","""1""",,"""MS 6 E2/4a""","""4""","""2""","""oui""","""1""","""<p>18 ff.</p>
<p>Papier pelure bleu</p>""","""2""","""1""","""<p>Stylo &agrave; bille, bleu (annotations allographes)</p>
<p>Plume, bleu (annotations allographes?)</p>
<p>Crayon, gris (annotations allographes?)</p>""","""12""","""1951-07-04""",,"""1""",,,,"""5""",,,"""<p>Travail universitaire sur Trakl.</p>""",,"""5"""
"""1221""","""Die Erscheinung Georg Trakl’s""","""1""",,"""MS 6 E2/5a""","""4""","""3""",,"""1""","""<p>6 ff.</p>""","""8""","""7""",,"""12""",,,"""1""",,,,"""5""",,,"""<p>Coupures de presse sur Georg Trakl.</p>""",,"""5"""
"""1222""","""Documents photographiques: Georg Trakl et sa soeur""","""1""",,"""MS 6 E2/6a""","""4""","""3""",,"""1""","""<p>9 photographies</p>""","""8""","""7""",,"""12""",,,"""1""",,,,"""5""",,,"""<p>9 photographies en lien avec Georg Trakl: vues de Salzbourg, portraits de Georg et sa soeur Margarete.</p>""",,"""5"""
"""1264""","""Ho trovato queste traduzione…""","""1""",,"""MS 6 G5/2a""","""4""","""1""",,"""1""","""<p>7 ff.</p>""","""3""","""1""",,"""12""",,,"""1""",,,,"""1""",,,"""<p>Manuscrit allographe. Sonnets de Michel-Ange et Leopardi traduits en allemand par Gerstberger et Rilke, autographi&eacute;s et envoy&eacute;s &agrave; Roud par un inconnu.</p>""",,"""1"""
"""1265""","""Lettres à Michel-Ange, De Gherardo Perini""","""1""",,"""MS 6 G5/3a""","""4""","""2""",,"""1""","""<p>5 ff.</p>""","""2""","""1""",,"""12""",,,"""1""",,,,"""1""",,,"""<p>Transcription des textes originaux, en italien.</p>""",,"""1"""
"""1344""","""Roud, Traductions""","""1""",,"""MS 6 F15/2i""","""4""","""1""",,"""5""","""<p>1 f.</p>""","""4""","""3""","""<p>Stylo feutre, rouge (annotations allographes)</p>
<p>&nbsp;</p>""","""12""",,,"""1""",,,,"""30""",,"""<p>Retranscription de l&rsquo;annotation:</p>
<p>""Roud (de Mary Lavater-Slomar</p>
<p>vers Max Roth,</p>
<p>Traductions</p>
<p>un texte sur Kleist</p>
<p>man. et dactyl.</p>
<p>un texte de Kleist</p>
<p>pour le Centre""</p>
<p>&nbsp;</p>""","""<p>En lien avec:</p>
<p>Traduction in&eacute;dite du texte ""Neujahrswunsch eines Feuerwerkers an seinen Hauptmann, aus dem siebenj&auml;hrigen Krieg"" de Kleist par Roud.</p>
<p>Projet inabouti (?) pour Max Roth (voir Journal, 2 juin 1964).</p>""",,"""5"""
"""107""","""Essai de mise en place""","""1""","""MS 9/E""","""MS 1 I/2d""","""1""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""2""",,"""1972-04""","""3""",,,,"""1""","""oui""",,"""<p>Plan de [Biblio 518], avec les premiers mots de chaque chapitre.</p>""",,"""1"""
"""157""","""Raison d’être. Quinze poèmes et un conte de Gustave Roud""","""1""","""CRLR GR MS 11/I""","""MS 5 D/1a""","""1""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""2""","""1917-06-17""",,"""1""",,"""p. 51""","""524""","""1""",,,"""<p>Plan esquiss&eacute;: &laquo; Ici ce conte / Po&egrave;mes d&rsquo;avant (le dragon; le bain; po&egrave;me pour Arnold Rod) / Mars (la fuite; &agrave; cette heure o&ugrave; d&eacute;j&agrave;; acceptation) / De caserne (cette pluie; sommeil; (hommes)) Citer 5 po&egrave;mes d&rsquo;apr&egrave;s, non class&eacute;s, avec l&rsquo;&eacute;pitaphe de Ramuz: Le Po&egrave;te boit dans les villages. &raquo; Lieu et date: corps de garde du H&uuml;nliwald (17.VI.17)</p>""",,"""2"""
"""234""","""Bouvreuil""","""1""","""MS 14/34""","""MS 4 D/6a""","""1""","""1""",,"""4""","""<p>2 ff.</p>""","""3""","""1""","""<p>Une note au crayon gris</p>""","""2""",,"""1938""","""2""",,,"""175""","""1""",,,"""<p>Page de titre et citation en exergue tir&eacute;e de Peer Gynt (cf. Journal II (2004), p. 48).</p>
<p>""Bouvreuil"" est repris dans [Biblio 509]</p>""",,"""3"""
"""307""","""Choix de fragments Novalis""","""1""",,"""MS 6 A1/4a""","""4""","""1""",,"""1""","""<p>2 ff.</p>""","""3""","""1""",,"""2""",,"""1948-10-15""","""3""",,,"""462""","""4""",,,"""<p>Liste de fragments de Novalis trouv&eacute;e dans le troisi&egrave;me volume de ""Novalis Schriften"" dans la biblioth&egrave;que de Roud.</p>""",,"""5"""
"""393""","""Esquisses de couverture et de table""","""1""",,"""MS 1 G/1""","""1""","""1""",,"""1""","""<p>3 ff.</p>""","""3""","""1""","""<p>Stylo bille bleu Crayon gris</p>""","""2""",,"""1958-10""","""3""",,,"""514""","""1""","""oui""",,"""<p>&nbsp;</p>
<p class=""p1"">""&Eacute;bauches pour une composition d&rsquo;Album&nbsp;&raquo;</p>
<p class=""p1"">Ms 1 f. MS 1 G/1a</p>
<p class=""p1"">&laquo;&nbsp;L&rsquo;Enclave, suivi de Lettres et Visites&nbsp;&raquo;</p>
<p class=""p1"">Ms 1 f. MS 1 G/1b&nbsp;</p>
<p class=""p1"">&laquo;&nbsp;Le Repos du cavalier&nbsp;&raquo;</p>
<p class=""p2"">Ms 1 f.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>""",,"""2"""
"""652""","""Novalis, Note pour l’avant-dire""","""1""",,"""MS 6 A1/1a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""2""",,"""1948-10-15""","""3""",,,"""462""","""4""",,,"""<p>Plan pour la pr&eacute;face du volume paru chez Mermod.</p>""",,"""5"""
